book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
1110,24445517,24445517,24878180,41,,,Colleen Hoover,2014.0,Maybe Someday,"Maybe Someday (Maybe, #1)",eng,4.33,81707,121054,14224,1719,3961,14342,33965,67067,https://images.gr-assets.com/books/1421002815m/24445517.jpg,https://images.gr-assets.com/books/1421002815s/24445517.jpg,0
1124,22206,22206,1311854,67,99437961,9780099437960.0,Chuck Palahniuk,2002.0,Lullaby,Lullaby,,3.73,66713,76680,2586,1404,6142,22378,28519,18237,https://images.gr-assets.com/books/1327268513m/22206.jpg,https://images.gr-assets.com/books/1327268513s/22206.jpg,0
1134,13639050,13639050,19252471,38,1936305550,9781936305550.0,Sylvain Reynard,2012.0,Gabriel's Rapture,"Gabriel's Rapture (Gabriel's Inferno, #2)",eng,4.22,91213,96953,3449,1868,4020,13830,28161,49074,https://images.gr-assets.com/books/1343962380m/13639050.jpg,https://images.gr-assets.com/books/1343962380s/13639050.jpg,0
1135,11012,11012,260248,1101,192839993,9780192839990.0,"James Joyce, Jeri Johnson",1914.0,Dubliners,Dubliners,eng,3.85,73140,91256,4078,2091,6230,22010,33444,27481,https://images.gr-assets.com/books/1334138184m/11012.jpg,https://images.gr-assets.com/books/1334138184s/11012.jpg,0
1146,102920,102920,2415847,37,006097625X,9780060976260.0,Scott McCloud,1993.0,Understanding Comics: The Invisible Art,Understanding Comics: The Invisible Art,en-US,3.98,77277,77953,1659,4662,4632,12948,20928,34783,https://images.gr-assets.com/books/1328408101m/102920.jpg,https://images.gr-assets.com/books/1328408101s/102920.jpg,0
1156,611298,611298,2884260,28,446580503,9780446580500.0,"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",2007.0,I Am America (And So Can You!),I Am America (And So Can You!),en-US,3.91,71023,72740,3328,1209,4029,17615,27295,22592,https://images.gr-assets.com/books/1435873807m/611298.jpg,https://images.gr-assets.com/books/1435873807s/611298.jpg,0
1165,17314430,17314430,23981243,42,,2940016231920.0,"J. Lynn, Jennifer L. Armentrout",2013.0,Wait for You,"Wait for You (Wait for You, #1)",eng,4.19,106236,115224,7550,1772,3824,16957,40784,51887,https://images.gr-assets.com/books/1363819713m/17314430.jpg,https://images.gr-assets.com/books/1363819713s/17314430.jpg,0
1167,6656,6656,809248,1579,679433139,9780679433130.0,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",1308.0,La Divina Commedia,The Divine Comedy,eng,4.06,74130,88924,2745,1235,4476,17788,29573,35852,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1186,92517,92517,1324493,70,811214044,9780811214050.0,Tennessee Williams,1945.0,The Glass Menagerie,The Glass Menagerie,eng,3.67,90032,93155,1835,2327,8897,27637,32344,21950,https://images.gr-assets.com/books/1391591003m/92517.jpg,https://images.gr-assets.com/books/1391591003s/92517.jpg,0
1214,338798,338798,2368224,842,679722769,9780679722760.0,James Joyce,1922.0,Ulysses,Ulysses,eng,3.74,76791,86484,5077,6976,8093,17457,22201,31757,https://images.gr-assets.com/books/1428891345m/338798.jpg,https://images.gr-assets.com/books/1428891345s/338798.jpg,0
1219,16113791,16113791,21930423,35,,,Jessica Sorensen,2012.0,The Coincidence of Callie & Kayden,"The Coincidence of Callie & Kayden (The Coincidence, #1)",eng,4.21,97615,101187,6230,1680,3767,14668,32938,48134,https://images.gr-assets.com/books/1353550763m/16113791.jpg,https://images.gr-assets.com/books/1353550763s/16113791.jpg,0
1240,1848444,1848444,2766104,13,582416396,9780582416390.0,"Ronald Holt, Arthur Conan Doyle",1891.0,A Scandal in Bohemia,"A Scandal in Bohemia (The Adventures of Sherlock Holmes, #1)",,4.22,65422,65548,538,1003,1472,9654,23231,30188,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1255,139253,139253,2000351,67,679734775,9780679734770.0,Sandra Cisneros,1984.0,The House on Mango Street,The House on Mango Street,eng,3.57,81579,86783,6923,4086,9341,25470,28936,18950,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1265,15197,15197,1782551,25,679729771,9780679729780.0,Art Spiegelman,1991.0,Maus II : And Here My Troubles Began,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",eng,4.41,90147,91269,2392,1337,1827,8751,25772,53582,https://images.gr-assets.com/books/1327887479m/15197.jpg,https://images.gr-assets.com/books/1327887479s/15197.jpg,0
1280,12914,12914,288738,830,679729526,9780679729520.0,"Virgil, Robert Fitzgerald",-17.0,Æneis,The Aeneid,eng,3.81,75051,85351,1804,1531,6436,23683,28909,24792,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1299,9566,9566,1105809,40,184243022X,9781842430220.0,Tom Robbins,1980.0,Still Life with Woodpecker,Still Life with Woodpecker,eng,4.04,56802,61511,2462,960,2789,11834,23239,22689,https://images.gr-assets.com/books/1308749778m/9566.jpg,https://images.gr-assets.com/books/1308749778s/9566.jpg,0
1312,11762,28251250,327422,81,140283307,9780140283300.0,Don DeLillo,1985.0,White Noise,White Noise,eng,3.86,55678,70218,3908,1902,5355,15405,25335,22221,https://images.gr-assets.com/books/1327934706m/11762.jpg,https://images.gr-assets.com/books/1327934706s/11762.jpg,0
1314,22463,22463,481941,1004,785819118,9780785819110.0,Charles Darwin,1859.0,On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life,The Origin of Species,eng,3.97,64162,74056,1729,2513,4297,15150,22868,29228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1329,6295,6295,2290688,47,872863107,9780872863100.0,"Allen Ginsberg, William Carlos Williams",1956.0,Howl and Other Poems,Howl and Other Poems,eng,4.14,71968,75329,1255,1544,3203,12223,24316,34043,https://images.gr-assets.com/books/1327870926m/6295.jpg,https://images.gr-assets.com/books/1327870926s/6295.jpg,0
1349,817791,817791,808779,35,393330478,9780393330470.0,Michael   Lewis,2006.0,The Blind Side: Evolution of a Game,The Blind Side: Evolution of a Game,eng,4.16,37792,65619,3368,1235,2171,10263,22861,29089,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1364,17876,17876,19376,12,451529553,9780451529560.0,"Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus",1864.0,Записки из подполья,"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead",eng,4.17,65900,66960,1647,797,2379,10752,23667,29365,https://images.gr-assets.com/books/1411241656m/17876.jpg,https://images.gr-assets.com/books/1411241656s/17876.jpg,0
1370,38990,26135825,911368,42,618477942,9780618477940.0,Alison Bechdel,2006.0,,Fun Home: A Family Tragicomic,eng,4.12,48305,82994,6685,1782,3527,12990,29660,35035,https://images.gr-assets.com/books/1327652831m/38990.jpg,https://images.gr-assets.com/books/1327652831s/38990.jpg,0
1380,15195,15195,1658562,80,141014083,9780141014080.0,Art Spiegelman,1986.0,The Complete Maus,"The Complete Maus (Maus, #1-2)",en-GB,4.53,76785,84323,4733,329,981,6162,23266,53585,https://images.gr-assets.com/books/1327354180m/15195.jpg,https://images.gr-assets.com/books/1327354180s/15195.jpg,0
1411,15622,15622,3159084,103,006083756X,9780060837560.0,Richard Wright,1940.0,Native Son,Native Son,eng,3.96,66194,70034,2918,1828,3920,14032,25876,24378,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1432,30474,30474,2205479,983,140447571,9780140447580.0,"Karl Marx, Friedrich Engels, Gareth Stedman Jones",1848.0,Manifest der Kommunistischen Partei,The Communist Manifesto,eng,3.51,56464,70077,2910,3561,8413,22295,20537,15271,https://images.gr-assets.com/books/1420003664m/30474.jpg,https://images.gr-assets.com/books/1420003664s/30474.jpg,0
1438,103610,103610,99898,36,1576737330,9781576737330.0,Bruce H. Wilkinson,2000.0,The Prayer of Jabez:  Breaking Through to the Blessed Life,The Prayer of Jabez:  Breaking Through to the Blessed Life,eng,3.92,57468,58056,550,2961,4213,11797,14888,24197,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1454,7714,7714,184399,416,486282228,9780486282220.0,George Bernard Shaw,1912.0,Pygmalion,Pygmalion,en-US,3.9,70079,75603,1664,895,4044,19262,29217,22185,https://images.gr-assets.com/books/1453757285m/7714.jpg,https://images.gr-assets.com/books/1453757285s/7714.jpg,0
1477,31242,31242,2960365,635,143037617,9780143037610.0,"Charles Dickens, Nicola Bradbury, Hablot Knight Browne",1853.0,Bleak House,Bleak House,eng,4.0,67433,75694,3125,1999,4506,14750,25011,29428,https://images.gr-assets.com/books/1280113147m/31242.jpg,https://images.gr-assets.com/books/1280113147s/31242.jpg,0
1492,112204,112204,1443553,62,316184136,9780316184140.0,"Emily Dickinson, Thomas H. Johnson",1890.0,The Complete Poems of Emily Dickinson,The Complete Poems of Emily Dickinson,eng,4.21,60278,62149,614,1141,2161,9616,19058,30173,https://images.gr-assets.com/books/1498347611m/112204.jpg,https://images.gr-assets.com/books/1498347611s/112204.jpg,0
1509,17728,17728,1652564,602,1844082938,9781844082930.0,"Edith Wharton, Nina Bawden",1905.0,The House of Mirth,The House of Mirth,eng,3.94,60611,67714,3489,1731,3912,14142,24545,23384,https://images.gr-assets.com/books/1328729186m/17728.jpg,https://images.gr-assets.com/books/1328729186s/17728.jpg,0
1518,17125,17125,838042,264,374529523,9780374529530.0,"Aleksandr Solzhenitsyn, H.T. Willetts",1962.0,Один день Ивана Денисовича,One Day in the Life of Ivan Denisovich,eng,3.94,61678,72038,2915,1147,3666,16109,28201,22915,https://images.gr-assets.com/books/1427731744m/17125.jpg,https://images.gr-assets.com/books/1427731744s/17125.jpg,0
1521,7728,7728,1052210,423,1580493882,9781580493890.0,"Sophocles, J.E. Thomas",-441.0,Ἀντιγόνη,"Antigone (The Theban Plays, #3)",eng,3.6,67608,78535,1893,1881,8279,25895,25697,16783,https://images.gr-assets.com/books/1486701308m/7728.jpg,https://images.gr-assets.com/books/1486701308s/7728.jpg,0
1542,16034964,16034964,21807237,41,988393506,9780988393510.0,Cora Carmack,2012.0,Losing It,"Losing It (Losing It, #1)",eng,3.77,84438,91275,6615,2396,7028,24581,32744,24526,https://images.gr-assets.com/books/1348459319m/16034964.jpg,https://images.gr-assets.com/books/1348459319s/16034964.jpg,0
1570,7442,7442,208153,45,553380648,9780553380640.0,Tom Wolfe,1968.0,The Electric Kool-Aid Acid Test,The Electric Kool-Aid Acid Test,en-US,3.92,54848,58254,1529,982,3287,13596,21988,18401,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1574,18423,18423,817527,127,441007317,9780441007320.0,"Ursula K. Le Guin, Lech Jęczmyk",1969.0,The Left Hand of Darkness,The Left Hand of Darkness,eng,4.05,61888,72176,4708,1170,3497,13266,26812,27431,https://images.gr-assets.com/books/1488213612m/18423.jpg,https://images.gr-assets.com/books/1488213612s/18423.jpg,0
1580,37793,37793,10535173,603,1406914835,9781406914830.0,"Henrik Ibsen, Michael   Meyer",1879.0,Et dukkehjem,A Doll's House,eng,3.69,69450,79492,2701,1820,7074,23481,28984,18133,https://images.gr-assets.com/books/1427119396m/37793.jpg,https://images.gr-assets.com/books/1427119396s/37793.jpg,0
1584,18545,18545,73811,43,802132758,9780802132760.0,"Tom Stoppard, Henry Popkin",1966.0,Rosencrantz and Guildenstern are Dead,Rosencrantz and Guildenstern Are Dead,eng,4.06,67077,69783,1541,1394,3749,12598,23414,28628,https://images.gr-assets.com/books/1338735611m/18545.jpg,https://images.gr-assets.com/books/1338735611s/18545.jpg,0
1614,8680278,8680278,12901545,39,1416995587,9781416995590.0,Jenny Han,2011.0,We'll Always Have Summer,"We'll Always Have Summer (Summer, #3)",en-US,4.17,68112,71387,5139,1305,3605,11571,19752,35154,https://images.gr-assets.com/books/1327054226m/8680278.jpg,https://images.gr-assets.com/books/1327054226s/8680278.jpg,0
1622,162898,162898,2621763,798,1416534733,9781416534730.0,Mark Twain,1889.0,A Connecticut Yankee in King Arthur's Court,A Connecticut Yankee in King Arthur's Court,eng,3.76,50112,75361,2050,1764,5414,21300,27903,18980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1625,1846,1846,5967,75,785268839,9780785268830.0,John Eldredge,2001.0,,Wild at Heart: Discovering the Secret of a Man's Soul,eng,3.93,50215,52613,1581,2397,3616,9966,16037,20597,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1642,11334,11334,3215642,86,140003342X,9781400033420.0,Toni Morrison,1977.0,Song of Solomon,Song of Solomon,eng,4.01,59756,63633,2356,1255,3248,12645,23232,23253,https://images.gr-assets.com/books/1451448230m/11334.jpg,https://images.gr-assets.com/books/1451448230s/11334.jpg,0
1664,18521,18521,1315615,340,141183535,9780141183530.0,Virginia Woolf,1929.0,A Room of One's Own,A Room of One's Own,eng,4.1,59868,71968,3573,1097,3031,12558,26448,28834,https://images.gr-assets.com/books/1327883012m/18521.jpg,https://images.gr-assets.com/books/1327883012s/18521.jpg,0
1666,42038,42038,1118349,656,1903436575,9781903436580.0,"William Shakespeare, Katherine Duncan-Jones",1592.0,Sonnets,Shakespeare's Sonnets,en-US,4.24,58291,63657,755,902,1890,9671,19809,31385,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1672,10235,10235,1639628,42,812973011,9780812973010.0,Tracy Kidder,2003.0,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World","Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, A Man Who Would Cure the World",eng,4.21,53019,55178,4220,674,1808,8174,19341,25181,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1679,27494,27494,28117,624,1416523715,9781416523710.0,Walt Whitman,1855.0,Leaves of Grass,Leaves of Grass,eng,4.12,57763,65305,1671,1332,3015,11052,20850,29056,https://images.gr-assets.com/books/1418012204m/27494.jpg,https://images.gr-assets.com/books/1418012204s/27494.jpg,0
1691,36529,36529,1990110,660,1580495761,9781580495770.0,Frederick Douglass,1845.0,Narrative of the Life of Frederick Douglass,Narrative of the Life of Frederick Douglass,eng,3.97,55576,65135,2762,1758,3733,13634,21887,24123,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1696,27266,27266,27912,55,451219945,9780451219950.0,Rachel Caine,2006.0,Glass Houses,"Glass Houses (The Morganville Vampires, #1)",en-US,3.92,77454,82220,4316,2743,5916,17829,24463,31269,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1701,9010,9010,2970640,30,806527285,9780806527280.0,Tucker Max,2006.0,I Hope They Serve Beer in Hell,"I Hope They Serve Beer in Hell (Tucker Max, #1)",,3.51,46092,49692,4292,4392,5839,12426,13919,13116,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
1702,17200687,17200687,23675925,29,,,"Jay Crownover, Charlotte Connan de vries",2012.0,Rule,"Rule (Marked Men, #1)",eng,4.16,79077,83965,5399,1414,3008,12953,30227,36363,https://images.gr-assets.com/books/1357012113m/17200687.jpg,https://images.gr-assets.com/books/1357012113s/17200687.jpg,0
1773,13600318,13600318,19192337,29,,,S.C. Stephens,2013.0,Reckless,"Reckless (Thoughtless, #3)",en-US,4.42,69657,71579,5364,818,1832,7404,17860,43665,https://images.gr-assets.com/books/1356986017m/13600318.jpg,https://images.gr-assets.com/books/1356986017s/13600318.jpg,0
1783,264,264,1434368,508,141439637,9780141439630.0,"Henry James, Patricia Crick",1881.0,The Portrait of a Lady,The Portrait of a Lady,eng,3.76,55019,59317,2105,1935,4908,15386,20335,16753,https://images.gr-assets.com/books/1502148606m/264.jpg,https://images.gr-assets.com/books/1502148606s/264.jpg,0
1785,99300,99300,1467808,18,486298574,9780486298570.0,Charlotte Perkins Gilman,1892.0,The Yellow Wallpaper,The Yellow Wallpaper and Other Stories,eng,4.02,64690,64970,1385,1039,3145,13365,23546,23875,https://images.gr-assets.com/books/1327909237m/99300.jpg,https://images.gr-assets.com/books/1327909237s/99300.jpg,0
1797,2794,2794,1477756,92,006091307X,9780060913080.0,Thomas Pynchon,1966.0,The Crying of Lot 49,The Crying of Lot 49,en-US,3.7,48692,54779,3489,2227,5166,13618,19312,14456,https://images.gr-assets.com/books/1375727632m/2794.jpg,https://images.gr-assets.com/books/1375727632s/2794.jpg,0
1849,17623975,17623975,17992862,50,142422959,9780142422950.0,Gayle Forman,2013.0,Just One Day,"Just One Day (Just One Day, #1)",eng,4.02,47674,66861,7371,1591,3191,12505,24526,25048,https://images.gr-assets.com/books/1368722144m/17623975.jpg,https://images.gr-assets.com/books/1368722144s/17623975.jpg,0
1877,33514,33514,35832,240,205313426,9780205313430.0,"William Strunk Jr., E.B. White",1918.0,The Elements of Style,The Elements of Style,en-US,4.19,46041,57655,2942,881,2233,9114,18026,27401,https://images.gr-assets.com/books/1393947922m/33514.jpg,https://images.gr-assets.com/books/1393947922s/33514.jpg,0
1878,12948,12948,990886,832,140620613,9780140620610.0,Henry James,1898.0,The Turn of the Screw,The Turn of the Screw,eng,3.45,53644,66011,4401,2984,8843,21744,20385,12055,https://images.gr-assets.com/books/1443203592m/12948.jpg,https://images.gr-assets.com/books/1443203592s/12948.jpg,0
